Actor1CountryCode,Actor2CountryCode,Strength,Month
EGY,USA,1.710397779,6
TWN,CHN,5.863553856,6
FRA,SYR,-3.145674642,6
IDN,AUS,-1.440583357,6
TUR,IRQ,-1.756356079,6
IND,PAK,-0.26505864,6
CAN,GBR,3.713209189,6
AUS,NZL,4.126145271,6
SYR,IRN,-0.076209044,6
USA,KOR,4.618567269,6
USA,NGA,3.974501341,6
ISR,SYR,-8.231246718,6
KOR,USA,4.782363285,6
EUR,GBR,5.583233533,6
USA,PHL,4.282928137,6
PHL,USA,3.778347167,6
GBR,CAN,4.015060684,6
SYR,LBN,-2.587259021,6
USA,JOR,1.249428518,6
SYR,GBR,0.572527128,6
FRA,EUR,2.298693852,6
NGA,USA,3.516404582,6
NZL,AUS,4.628249174,6
AUS,CHN,7.042118628,6
PAK,IND,0.335829681,6
CHN,KOR,6.858788278,6
KOR,CHN,7.327598114,6
PHL,CHN,-0.03432377,6
GRC,DEU,4.915039799,6
RUS,EGY,2.188560964,6
IRQ,TUR,-0.187620269,6
ISR,PSE,-7.558858808,7
USA,CHN,4.671059679,7
GBR,USA,3.43645741,7
USA,GBR,3.761095152,7
USA,IRN,3.098378432,7
CHN,USA,4.543376807,7
PSE,ISR,-7.299742679,7
USA,RUS,2.161364962,7
USA,ISR,2.363372942,7
IRN,USA,2.449372989,7
USA,FRA,2.909320313,7
RUS,UKR,-0.761441717,7
USA,SYR,1.449170205,7
RUS,USA,2.886121518,7
FRA,USA,2.959980904,7
RUS,SYR,-1.854254223,7
USA,CAN,3.581925666,7
CAN,USA,3.598122933,7
ISR,USA,2.163559399,7
UKR,RUS,-0.637624444,7
USA,CUB,6.646264923,7
USA,IRQ,0.519977118,7
CUB,USA,6.393397321,7
USA,JPN,3.635405795,7
USA,MEX,1.834063628,7
JPN,USA,3.83081534,7
TUR,SYR,-3.631186856,7
MEX,USA,1.324323141,7
DEU,USA,3.972855486,7
PAK,AFG,1.36024325,7
USA,DEU,4.637808288,7
AUS,USA,3.25512866,7
IRQ,USA,-0.979818681,7
SYR,USA,1.807014569,7
ZAF,AFR,-0.60850813,7
AFG,PAK,0.615658591,7
USA,AFR,1.387251839,7
TUR,RUS,-3.278872595,7
USA,AFG,1.295430823,7
USA,AUS,3.858420766,7
AFR,USA,0.931739096,7
SYR,RUS,1.10298826,7
RUS,TUR,-1.880050877,7
USA,EUR,5.055572693,7
GBR,FRA,5.220597736,7
FRA,GBR,5.29843808,7
DEU,FRA,7.634475876,7
FRA,DEU,7.48383715,7
SYR,TUR,-0.841512527,7
CHN,JPN,3.876367574,7
RUS,IRN,7.689742479,7
SAU,YEM,-8.368738574,7
AFR,ZAF,1.85741167,7
ISR,IRN,-1.598707735,7
EUR,USA,4.581346378,7
JPN,CHN,4.190420151,7
USA,TUR,3.026184763,7
RUS,CHN,8.490337034,7
AFG,USA,-1.661107392,7
USA,PAK,2.659248909,7
USA,SAU,3.602878958,7
CHN,RUS,8.594180026,7
USA,ITA,4.106709034,7
ITA,USA,3.669945197,7
FRA,RUS,7.491621622,7
TUR,USA,2.84064416,7
GBR,CHN,8.248738063,7
IRN,RUS,8.259627045,7
SAU,USA,2.033625887,7
GBR,SYR,0.67692926,7
IRN,SYR,3.544738987,7
IRN,ISR,-0.309105795,7
CHN,GBR,7.962195561,7
RUS,FRA,7.663844861,7
DEU,RUS,6.651434081,7
IRQ,SYR,-3.559280517,7
SYR,IRQ,-3.373410733,7
PAK,USA,2.13651834,7
IRL,GBR,3.245480483,7
GBR,EUR,5.166227265,7
GBR,IRL,3.542316523,7
USA,VNM,3.64870697,7
USA,UKR,4.227000902,7
YEM,SAU,-5.755767548,7
GBR,DEU,6.122836538,7
GBR,RUS,3.271051329,7
RUS,DEU,7.570620117,7
IRN,SAU,-1.033506625,7
DEU,GBR,6.384447426,7
GRC,EUR,5.291165256,7
VNM,USA,2.339266072,7
IRN,IRQ,1.658202568,7
IRL,USA,3.361109783,7
DEU,GRC,4.180773829,7
USA,ESP,3.720769525,7
KOR,JPN,5.831347225,7
ESP,USA,2.493847064,7
CHN,PAK,8.217451496,7
USA,IRL,3.185255932,7
LBN,SYR,-2.796705812,7
KOR,PRK,0.533765065,7
EUR,GRC,5.662448959,7
SAU,IRN,-0.780155701,7
EUR,RUS,0.778993154,7
USA,EGY,2.864299701,7
RUS,GBR,4.433821248,7
DEU,EUR,3.894487488,7
JOR,USA,0.006902711,7
PRK,KOR,-1.079302474,7
GRC,USA,2.708827279,7
AUS,GBR,4.148946542,7
PAK,CHN,8.412863504,7
CHN,TWN,5.134561907,7
USA,GRC,3.557819225,7
GBR,AUS,4.385873007,7
AUS,IDN,0.961308589,7
RUS,EUR,3.545578575,7
JPN,KOR,6.934443944,7
IRQ,IRN,0.88917255,7
EGY,USA,1.710397779,7
TWN,CHN,5.863553856,7
FRA,SYR,-3.145674642,7
IDN,AUS,-1.440583357,7
TUR,IRQ,-1.756356079,7
IND,PAK,-0.26505864,7
CAN,GBR,3.713209189,7
AUS,NZL,4.126145271,7
SYR,IRN,-0.076209044,7
USA,KOR,4.618567269,7
USA,NGA,3.974501341,7
ISR,SYR,-8.231246718,7
KOR,USA,4.782363285,7
EUR,GBR,5.583233533,7
USA,PHL,4.282928137,7
PHL,USA,3.778347167,7
GBR,CAN,4.015060684,7
SYR,LBN,-2.587259021,7
USA,JOR,1.249428518,7
SYR,GBR,0.572527128,7
FRA,EUR,2.298693852,7
NGA,USA,3.516404582,7
NZL,AUS,4.628249174,7
AUS,CHN,7.042118628,7
PAK,IND,0.335829681,7
CHN,KOR,6.858788278,7
KOR,CHN,7.327598114,7
PHL,CHN,-0.03432377,7
GRC,DEU,4.915039799,7
RUS,EGY,2.188560964,7
IRQ,TUR,-0.187620269,7
ISR,PSE,-7.558858808,8
USA,CHN,4.671059679,8
GBR,USA,3.43645741,8
USA,GBR,3.761095152,8
USA,IRN,3.098378432,8
CHN,USA,4.543376807,8
PSE,ISR,-7.299742679,8
USA,RUS,2.161364962,8
USA,ISR,2.363372942,8
IRN,USA,2.449372989,8
USA,FRA,2.909320313,8
RUS,UKR,-0.761441717,8
USA,SYR,1.449170205,8
RUS,USA,2.886121518,8
FRA,USA,2.959980904,8
RUS,SYR,-1.854254223,8
USA,CAN,3.581925666,8
CAN,USA,3.598122933,8
ISR,USA,2.163559399,8
UKR,RUS,-0.637624444,8
USA,CUB,6.646264923,8
USA,IRQ,0.519977118,8
CUB,USA,6.393397321,8
USA,JPN,3.635405795,8
USA,MEX,1.834063628,8
JPN,USA,3.83081534,8
TUR,SYR,-3.631186856,8
MEX,USA,1.324323141,8
DEU,USA,3.972855486,8
PAK,AFG,1.36024325,8
USA,DEU,4.637808288,8
AUS,USA,3.25512866,8
IRQ,USA,-0.979818681,8
SYR,USA,1.807014569,8
ZAF,AFR,-0.60850813,8
AFG,PAK,0.615658591,8
USA,AFR,1.387251839,8
TUR,RUS,-3.278872595,8
USA,AFG,1.295430823,8
USA,AUS,3.858420766,8
AFR,USA,0.931739096,8
SYR,RUS,1.10298826,8
RUS,TUR,-1.880050877,8
USA,EUR,5.055572693,8
GBR,FRA,5.220597736,8
FRA,GBR,5.29843808,8
DEU,FRA,7.634475876,8
FRA,DEU,7.48383715,8
SYR,TUR,-0.841512527,8
CHN,JPN,3.876367574,8
RUS,IRN,7.689742479,8
SAU,YEM,-8.368738574,8
AFR,ZAF,1.85741167,8
ISR,IRN,-1.598707735,8
EUR,USA,4.581346378,8
JPN,CHN,4.190420151,8
USA,TUR,3.026184763,8
RUS,CHN,8.490337034,8
AFG,USA,-1.661107392,8
USA,PAK,2.659248909,8
USA,SAU,3.602878958,8
CHN,RUS,8.594180026,8
USA,ITA,4.106709034,8
ITA,USA,3.669945197,8
FRA,RUS,7.491621622,8
TUR,USA,2.84064416,8
GBR,CHN,8.248738063,8
IRN,RUS,8.259627045,8
SAU,USA,2.033625887,8
GBR,SYR,0.67692926,8
IRN,SYR,3.544738987,8
IRN,ISR,-0.309105795,8
CHN,GBR,7.962195561,8
RUS,FRA,7.663844861,8
DEU,RUS,6.651434081,8
IRQ,SYR,-3.559280517,8
SYR,IRQ,-3.373410733,8
PAK,USA,2.13651834,8
IRL,GBR,3.245480483,8
GBR,EUR,5.166227265,8
GBR,IRL,3.542316523,8
USA,VNM,3.64870697,8
USA,UKR,4.227000902,8
YEM,SAU,-5.755767548,8
GBR,DEU,6.122836538,8
GBR,RUS,3.271051329,8
RUS,DEU,7.570620117,8
IRN,SAU,-1.033506625,8
DEU,GBR,6.384447426,8
GRC,EUR,5.291165256,8
VNM,USA,2.339266072,8
IRN,IRQ,1.658202568,8
IRL,USA,3.361109783,8
DEU,GRC,4.180773829,8
USA,ESP,3.720769525,8
KOR,JPN,5.831347225,8
ESP,USA,2.493847064,8
CHN,PAK,8.217451496,8
USA,IRL,3.185255932,8
LBN,SYR,-2.796705812,8
KOR,PRK,0.533765065,8
EUR,GRC,5.662448959,8
SAU,IRN,-0.780155701,8
EUR,RUS,0.778993154,8
USA,EGY,2.864299701,8
RUS,GBR,4.433821248,8
DEU,EUR,3.894487488,8
JOR,USA,0.006902711,8
PRK,KOR,-1.079302474,8
GRC,USA,2.708827279,8
AUS,GBR,4.148946542,8
PAK,CHN,8.412863504,8
CHN,TWN,5.134561907,8
USA,GRC,3.557819225,8
GBR,AUS,4.385873007,8
AUS,IDN,0.961308589,8
RUS,EUR,3.545578575,8
JPN,KOR,6.934443944,8
IRQ,IRN,0.88917255,8
EGY,USA,1.710397779,8
TWN,CHN,5.863553856,8
FRA,SYR,-3.145674642,8
IDN,AUS,-1.440583357,8
TUR,IRQ,-1.756356079,8
IND,PAK,-0.26505864,8
CAN,GBR,3.713209189,8
AUS,NZL,4.126145271,8
SYR,IRN,-0.076209044,8
USA,KOR,4.618567269,8
USA,NGA,3.974501341,8
ISR,SYR,-8.231246718,8
KOR,USA,4.782363285,8
EUR,GBR,5.583233533,8
USA,PHL,4.282928137,8
PHL,USA,3.778347167,8
GBR,CAN,4.015060684,8
SYR,LBN,-2.587259021,8
USA,JOR,1.249428518,8
SYR,GBR,0.572527128,8
FRA,EUR,2.298693852,8
NGA,USA,3.516404582,8
NZL,AUS,4.628249174,8
AUS,CHN,7.042118628,8
PAK,IND,0.335829681,8
CHN,KOR,6.858788278,8
KOR,CHN,7.327598114,8
PHL,CHN,-0.03432377,8
GRC,DEU,4.915039799,8
RUS,EGY,2.188560964,8
IRQ,TUR,-0.187620269,8
ISR,PSE,-7.558858808,9
USA,CHN,4.671059679,9
GBR,USA,3.43645741,9
USA,GBR,3.761095152,9
USA,IRN,3.098378432,9
CHN,USA,4.543376807,9
PSE,ISR,-7.299742679,9
USA,RUS,2.161364962,9
USA,ISR,2.363372942,9
IRN,USA,2.449372989,9
USA,FRA,2.909320313,9
RUS,UKR,-0.761441717,9
USA,SYR,1.449170205,9
RUS,USA,2.886121518,9
FRA,USA,2.959980904,9
RUS,SYR,-1.854254223,9
USA,CAN,3.581925666,9
CAN,USA,3.598122933,9
ISR,USA,2.163559399,9
UKR,RUS,-0.637624444,9
USA,CUB,6.646264923,9
USA,IRQ,0.519977118,9
CUB,USA,6.393397321,9
USA,JPN,3.635405795,9
USA,MEX,1.834063628,9
JPN,USA,3.83081534,9
TUR,SYR,-3.631186856,9
MEX,USA,1.324323141,9
DEU,USA,3.972855486,9
PAK,AFG,1.36024325,9
USA,DEU,4.637808288,9
AUS,USA,3.25512866,9
IRQ,USA,-0.979818681,9
SYR,USA,1.807014569,9
ZAF,AFR,-0.60850813,9
AFG,PAK,0.615658591,9
USA,AFR,1.387251839,9
TUR,RUS,-3.278872595,9
USA,AFG,1.295430823,9
USA,AUS,3.858420766,9
AFR,USA,0.931739096,9
SYR,RUS,1.10298826,9
RUS,TUR,-1.880050877,9
USA,EUR,5.055572693,9
GBR,FRA,5.220597736,9
FRA,GBR,5.29843808,9
DEU,FRA,7.634475876,9
FRA,DEU,7.48383715,9
SYR,TUR,-0.841512527,9
CHN,JPN,3.876367574,9
RUS,IRN,7.689742479,9
SAU,YEM,-8.368738574,9
AFR,ZAF,1.85741167,9
ISR,IRN,-1.598707735,9
EUR,USA,4.581346378,9
JPN,CHN,4.190420151,9
USA,TUR,3.026184763,9
RUS,CHN,8.490337034,9
AFG,USA,-1.661107392,9
USA,PAK,2.659248909,9
USA,SAU,3.602878958,9
CHN,RUS,8.594180026,9
USA,ITA,4.106709034,9
ITA,USA,3.669945197,9
FRA,RUS,7.491621622,9
TUR,USA,2.84064416,9
GBR,CHN,8.248738063,9
IRN,RUS,8.259627045,9
SAU,USA,2.033625887,9
GBR,SYR,0.67692926,9
IRN,SYR,3.544738987,9
IRN,ISR,-0.309105795,9
CHN,GBR,7.962195561,9
RUS,FRA,7.663844861,9
DEU,RUS,6.651434081,9
IRQ,SYR,-3.559280517,9
SYR,IRQ,-3.373410733,9
PAK,USA,2.13651834,9
IRL,GBR,3.245480483,9
GBR,EUR,5.166227265,9
GBR,IRL,3.542316523,9
USA,VNM,3.64870697,9
USA,UKR,4.227000902,9
YEM,SAU,-5.755767548,9
GBR,DEU,6.122836538,9
GBR,RUS,3.271051329,9
RUS,DEU,7.570620117,9
IRN,SAU,-1.033506625,9
DEU,GBR,6.384447426,9
GRC,EUR,5.291165256,9
VNM,USA,2.339266072,9
IRN,IRQ,1.658202568,9
IRL,USA,3.361109783,9
DEU,GRC,4.180773829,9
USA,ESP,3.720769525,9
KOR,JPN,5.831347225,9
ESP,USA,2.493847064,9
CHN,PAK,8.217451496,9
USA,IRL,3.185255932,9
LBN,SYR,-2.796705812,9
KOR,PRK,0.533765065,9
EUR,GRC,5.662448959,9
SAU,IRN,-0.780155701,9
EUR,RUS,0.778993154,9
USA,EGY,2.864299701,9
RUS,GBR,4.433821248,9
DEU,EUR,3.894487488,9
JOR,USA,0.006902711,9
PRK,KOR,-1.079302474,9
GRC,USA,2.708827279,9
AUS,GBR,4.148946542,9
PAK,CHN,8.412863504,9
CHN,TWN,5.134561907,9
USA,GRC,3.557819225,9
GBR,AUS,4.385873007,9
AUS,IDN,0.961308589,9
RUS,EUR,3.545578575,9
JPN,KOR,6.934443944,9
IRQ,IRN,0.88917255,9
EGY,USA,1.710397779,9
TWN,CHN,5.863553856,9
FRA,SYR,-3.145674642,9
IDN,AUS,-1.440583357,9
TUR,IRQ,-1.756356079,9
IND,PAK,-0.26505864,9
CAN,GBR,3.713209189,9
AUS,NZL,4.126145271,9
SYR,IRN,-0.076209044,9
USA,KOR,4.618567269,9
USA,NGA,3.974501341,9
ISR,SYR,-8.231246718,9
KOR,USA,4.782363285,9
EUR,GBR,5.583233533,9
USA,PHL,4.282928137,9
PHL,USA,3.778347167,9
GBR,CAN,4.015060684,9
SYR,LBN,-2.587259021,9
USA,JOR,1.249428518,9
SYR,GBR,0.572527128,9
FRA,EUR,2.298693852,9
NGA,USA,3.516404582,9
NZL,AUS,4.628249174,9
AUS,CHN,7.042118628,9
PAK,IND,0.335829681,9
CHN,KOR,6.858788278,9
KOR,CHN,7.327598114,9
PHL,CHN,-0.03432377,9
GRC,DEU,4.915039799,9
RUS,EGY,2.188560964,9
IRQ,TUR,-0.187620269,9
ISR,PSE,-7.558858808,10
USA,CHN,4.671059679,10
GBR,USA,3.43645741,10
USA,GBR,3.761095152,10
USA,IRN,3.098378432,10
CHN,USA,4.543376807,10
PSE,ISR,-7.299742679,10
USA,RUS,2.161364962,10
USA,ISR,2.363372942,10
IRN,USA,2.449372989,10
USA,FRA,2.909320313,10
RUS,UKR,-0.761441717,10
USA,SYR,1.449170205,10
RUS,USA,2.886121518,10
FRA,USA,2.959980904,10
RUS,SYR,-1.854254223,10
USA,CAN,3.581925666,10
CAN,USA,3.598122933,10
ISR,USA,2.163559399,10
UKR,RUS,-0.637624444,10
USA,CUB,6.646264923,10
USA,IRQ,0.519977118,10
CUB,USA,6.393397321,10
USA,JPN,3.635405795,10
USA,MEX,1.834063628,10
JPN,USA,3.83081534,10
TUR,SYR,-3.631186856,10
MEX,USA,1.324323141,10
DEU,USA,3.972855486,10
PAK,AFG,1.36024325,10
USA,DEU,4.637808288,10
AUS,USA,3.25512866,10
IRQ,USA,-0.979818681,10
SYR,USA,1.807014569,10
ZAF,AFR,-0.60850813,10
AFG,PAK,0.615658591,10
USA,AFR,1.387251839,10
TUR,RUS,-3.278872595,10
USA,AFG,1.295430823,10
USA,AUS,3.858420766,10
AFR,USA,0.931739096,10
SYR,RUS,1.10298826,10
RUS,TUR,-1.880050877,10
USA,EUR,5.055572693,10
GBR,FRA,5.220597736,10
FRA,GBR,5.29843808,10
DEU,FRA,7.634475876,10
FRA,DEU,7.48383715,10
SYR,TUR,-0.841512527,10
CHN,JPN,3.876367574,10
RUS,IRN,7.689742479,10
SAU,YEM,-8.368738574,10
AFR,ZAF,1.85741167,10
ISR,IRN,-1.598707735,10
EUR,USA,4.581346378,10
JPN,CHN,4.190420151,10
USA,TUR,3.026184763,10
RUS,CHN,8.490337034,10
AFG,USA,-1.661107392,10
USA,PAK,2.659248909,10
USA,SAU,3.602878958,10
CHN,RUS,8.594180026,10
USA,ITA,4.106709034,10
ITA,USA,3.669945197,10
FRA,RUS,7.491621622,10
TUR,USA,2.84064416,10
GBR,CHN,8.248738063,10
IRN,RUS,8.259627045,10
SAU,USA,2.033625887,10
GBR,SYR,0.67692926,10
IRN,SYR,3.544738987,10
IRN,ISR,-0.309105795,10
CHN,GBR,7.962195561,10
RUS,FRA,7.663844861,10
DEU,RUS,6.651434081,10
IRQ,SYR,-3.559280517,10
SYR,IRQ,-3.373410733,10
PAK,USA,2.13651834,10
IRL,GBR,3.245480483,10
GBR,EUR,5.166227265,10
GBR,IRL,3.542316523,10
USA,VNM,3.64870697,10
USA,UKR,4.227000902,10
YEM,SAU,-5.755767548,10
GBR,DEU,6.122836538,10
GBR,RUS,3.271051329,10
RUS,DEU,7.570620117,10
IRN,SAU,-1.033506625,10
DEU,GBR,6.384447426,10
GRC,EUR,5.291165256,10
VNM,USA,2.339266072,10
IRN,IRQ,1.658202568,10
IRL,USA,3.361109783,10
DEU,GRC,4.180773829,10
USA,ESP,3.720769525,10
KOR,JPN,5.831347225,10
ESP,USA,2.493847064,10
CHN,PAK,8.217451496,10
USA,IRL,3.185255932,10
LBN,SYR,-2.796705812,10
KOR,PRK,0.533765065,10
EUR,GRC,5.662448959,10
SAU,IRN,-0.780155701,10
EUR,RUS,0.778993154,10
USA,EGY,2.864299701,10
RUS,GBR,4.433821248,10
DEU,EUR,3.894487488,10
JOR,USA,0.006902711,10
PRK,KOR,-1.079302474,10
GRC,USA,2.708827279,10
AUS,GBR,4.148946542,10
PAK,CHN,8.412863504,10
CHN,TWN,5.134561907,10
USA,GRC,3.557819225,10
GBR,AUS,4.385873007,10
AUS,IDN,0.961308589,10
RUS,EUR,3.545578575,10
JPN,KOR,6.934443944,10
IRQ,IRN,0.88917255,10
EGY,USA,1.710397779,10
TWN,CHN,5.863553856,10
FRA,SYR,-3.145674642,10
IDN,AUS,-1.440583357,10
TUR,IRQ,-1.756356079,10
IND,PAK,-0.26505864,10
CAN,GBR,3.713209189,10
AUS,NZL,4.126145271,10
SYR,IRN,-0.076209044,10
USA,KOR,4.618567269,10
USA,NGA,3.974501341,10
ISR,SYR,-8.231246718,10
KOR,USA,4.782363285,10
EUR,GBR,5.583233533,10
USA,PHL,4.282928137,10
PHL,USA,3.778347167,10
GBR,CAN,4.015060684,10
SYR,LBN,-2.587259021,10
USA,JOR,1.249428518,10
SYR,GBR,0.572527128,10
FRA,EUR,2.298693852,10
NGA,USA,3.516404582,10
NZL,AUS,4.628249174,10
AUS,CHN,7.042118628,10
PAK,IND,0.335829681,10
CHN,KOR,6.858788278,10
KOR,CHN,7.327598114,10
PHL,CHN,-0.03432377,10
GRC,DEU,4.915039799,10
RUS,EGY,2.188560964,10
IRQ,TUR,-0.187620269,10
ISR,PSE,-7.558858808,11
USA,CHN,4.671059679,11
GBR,USA,3.43645741,11
USA,GBR,3.761095152,11
USA,IRN,3.098378432,11
CHN,USA,4.543376807,11
PSE,ISR,-7.299742679,11
USA,RUS,2.161364962,11
USA,ISR,2.363372942,11
IRN,USA,2.449372989,11
USA,FRA,2.909320313,11
RUS,UKR,-0.761441717,11
USA,SYR,1.449170205,11
RUS,USA,2.886121518,11
FRA,USA,2.959980904,11
RUS,SYR,-1.854254223,11
USA,CAN,3.581925666,11
CAN,USA,3.598122933,11
ISR,USA,2.163559399,11
UKR,RUS,-0.637624444,11
USA,CUB,6.646264923,11
USA,IRQ,0.519977118,11
CUB,USA,6.393397321,11
USA,JPN,3.635405795,11
USA,MEX,1.834063628,11
JPN,USA,3.83081534,11
TUR,SYR,-3.631186856,11
MEX,USA,1.324323141,11
DEU,USA,3.972855486,11
PAK,AFG,1.36024325,11
USA,DEU,4.637808288,11
AUS,USA,3.25512866,11
IRQ,USA,-0.979818681,11
SYR,USA,1.807014569,11
ZAF,AFR,-0.60850813,11
AFG,PAK,0.615658591,11
USA,AFR,1.387251839,11
TUR,RUS,-3.278872595,11
USA,AFG,1.295430823,11
USA,AUS,3.858420766,11
AFR,USA,0.931739096,11
SYR,RUS,1.10298826,11
RUS,TUR,-1.880050877,11
USA,EUR,5.055572693,11
GBR,FRA,5.220597736,11
FRA,GBR,5.29843808,11
DEU,FRA,7.634475876,11
FRA,DEU,7.48383715,11
SYR,TUR,-0.841512527,11
CHN,JPN,3.876367574,11
RUS,IRN,7.689742479,11
SAU,YEM,-8.368738574,11
AFR,ZAF,1.85741167,11
ISR,IRN,-1.598707735,11
EUR,USA,4.581346378,11
JPN,CHN,4.190420151,11
USA,TUR,3.026184763,11
RUS,CHN,8.490337034,11
AFG,USA,-1.661107392,11
USA,PAK,2.659248909,11
USA,SAU,3.602878958,11
CHN,RUS,8.594180026,11
USA,ITA,4.106709034,11
ITA,USA,3.669945197,11
FRA,RUS,7.491621622,11
TUR,USA,2.84064416,11
GBR,CHN,8.248738063,11
IRN,RUS,8.259627045,11
SAU,USA,2.033625887,11
GBR,SYR,0.67692926,11
IRN,SYR,3.544738987,11
IRN,ISR,-0.309105795,11
CHN,GBR,7.962195561,11
RUS,FRA,7.663844861,11
DEU,RUS,6.651434081,11
IRQ,SYR,-3.559280517,11
SYR,IRQ,-3.373410733,11
PAK,USA,2.13651834,11
IRL,GBR,3.245480483,11
GBR,EUR,5.166227265,11
GBR,IRL,3.542316523,11
USA,VNM,3.64870697,11
USA,UKR,4.227000902,11
YEM,SAU,-5.755767548,11
GBR,DEU,6.122836538,11
GBR,RUS,3.271051329,11
RUS,DEU,7.570620117,11
IRN,SAU,-1.033506625,11
DEU,GBR,6.384447426,11
GRC,EUR,5.291165256,11
VNM,USA,2.339266072,11
IRN,IRQ,1.658202568,11
IRL,USA,3.361109783,11
DEU,GRC,4.180773829,11
USA,ESP,3.720769525,11
KOR,JPN,5.831347225,11
ESP,USA,2.493847064,11
CHN,PAK,8.217451496,11
USA,IRL,3.185255932,11
LBN,SYR,-2.796705812,11
KOR,PRK,0.533765065,11
EUR,GRC,5.662448959,11
SAU,IRN,-0.780155701,11
EUR,RUS,0.778993154,11
USA,EGY,2.864299701,11
RUS,GBR,4.433821248,11
DEU,EUR,3.894487488,11
JOR,USA,0.006902711,11
PRK,KOR,-1.079302474,11
GRC,USA,2.708827279,11
AUS,GBR,4.148946542,11
PAK,CHN,8.412863504,11
CHN,TWN,5.134561907,11
USA,GRC,3.557819225,11
GBR,AUS,4.385873007,11
AUS,IDN,0.961308589,11
RUS,EUR,3.545578575,11
JPN,KOR,6.934443944,11
IRQ,IRN,0.88917255,11
EGY,USA,1.710397779,11
TWN,CHN,5.863553856,11
FRA,SYR,-3.145674642,11
IDN,AUS,-1.440583357,11
TUR,IRQ,-1.756356079,11
IND,PAK,-0.26505864,11
CAN,GBR,3.713209189,11
AUS,NZL,4.126145271,11
SYR,IRN,-0.076209044,11
USA,KOR,4.618567269,11
USA,NGA,3.974501341,11
ISR,SYR,-8.231246718,11
KOR,USA,4.782363285,11
EUR,GBR,5.583233533,11
USA,PHL,4.282928137,11
PHL,USA,3.778347167,11
GBR,CAN,4.015060684,11
SYR,LBN,-2.587259021,11
USA,JOR,1.249428518,11
SYR,GBR,0.572527128,11
FRA,EUR,2.298693852,11
NGA,USA,3.516404582,11
NZL,AUS,4.628249174,11
AUS,CHN,7.042118628,11
PAK,IND,0.335829681,11
CHN,KOR,6.858788278,11
KOR,CHN,7.327598114,11
PHL,CHN,-0.03432377,11
GRC,DEU,4.915039799,11
RUS,EGY,2.188560964,11
IRQ,TUR,-0.187620269,11
ISR,PSE,-7.558858808,12
USA,CHN,4.671059679,12
GBR,USA,3.43645741,12
USA,GBR,3.761095152,12
USA,IRN,3.098378432,12
CHN,USA,4.543376807,12
PSE,ISR,-7.299742679,12
USA,RUS,2.161364962,12
USA,ISR,2.363372942,12
IRN,USA,2.449372989,12
USA,FRA,2.909320313,12
RUS,UKR,-0.761441717,12
USA,SYR,1.449170205,12
RUS,USA,2.886121518,12
FRA,USA,2.959980904,12
RUS,SYR,-1.854254223,12
USA,CAN,3.581925666,12
CAN,USA,3.598122933,12
ISR,USA,2.163559399,12
UKR,RUS,-0.637624444,12
USA,CUB,6.646264923,12
USA,IRQ,0.519977118,12
CUB,USA,6.393397321,12
USA,JPN,3.635405795,12
USA,MEX,1.834063628,12
JPN,USA,3.83081534,12
TUR,SYR,-3.631186856,12
MEX,USA,1.324323141,12
DEU,USA,3.972855486,12
PAK,AFG,1.36024325,12
USA,DEU,4.637808288,12
AUS,USA,3.25512866,12
IRQ,USA,-0.979818681,12
SYR,USA,1.807014569,12
ZAF,AFR,-0.60850813,12
AFG,PAK,0.615658591,12
USA,AFR,1.387251839,12
TUR,RUS,-3.278872595,12
USA,AFG,1.295430823,12
USA,AUS,3.858420766,12
AFR,USA,0.931739096,12
SYR,RUS,1.10298826,12
RUS,TUR,-1.880050877,12
USA,EUR,5.055572693,12
GBR,FRA,5.220597736,12
FRA,GBR,5.29843808,12
DEU,FRA,7.634475876,12
FRA,DEU,7.48383715,12
SYR,TUR,-0.841512527,12
CHN,JPN,3.876367574,12
RUS,IRN,7.689742479,12
SAU,YEM,-8.368738574,12
AFR,ZAF,1.85741167,12
ISR,IRN,-1.598707735,12
EUR,USA,4.581346378,12
JPN,CHN,4.190420151,12
USA,TUR,3.026184763,12
RUS,CHN,8.490337034,12
AFG,USA,-1.661107392,12
USA,PAK,2.659248909,12
USA,SAU,3.602878958,12
CHN,RUS,8.594180026,12
USA,ITA,4.106709034,12
ITA,USA,3.669945197,12
FRA,RUS,7.491621622,12
TUR,USA,2.84064416,12
GBR,CHN,8.248738063,12
IRN,RUS,8.259627045,12
SAU,USA,2.033625887,12
GBR,SYR,0.67692926,12
IRN,SYR,3.544738987,12
IRN,ISR,-0.309105795,12
CHN,GBR,7.962195561,12
RUS,FRA,7.663844861,12
DEU,RUS,6.651434081,12
IRQ,SYR,-3.559280517,12
SYR,IRQ,-3.373410733,12
PAK,USA,2.13651834,12
IRL,GBR,3.245480483,12
GBR,EUR,5.166227265,12
GBR,IRL,3.542316523,12
USA,VNM,3.64870697,12
USA,UKR,4.227000902,12
YEM,SAU,-5.755767548,12
GBR,DEU,6.122836538,12
GBR,RUS,3.271051329,12
RUS,DEU,7.570620117,12
IRN,SAU,-1.033506625,12
DEU,GBR,6.384447426,12
GRC,EUR,5.291165256,12
VNM,USA,2.339266072,12
IRN,IRQ,1.658202568,12
IRL,USA,3.361109783,12
DEU,GRC,4.180773829,12
USA,ESP,3.720769525,12
KOR,JPN,5.831347225,12
ESP,USA,2.493847064,12
CHN,PAK,8.217451496,12
USA,IRL,3.185255932,12
LBN,SYR,-2.796705812,12
